241	102028
242	98752
243	102572
244	93136
245	97848
246	98422
247	93538
248	98112
249	100220
250	96804
251	96544
252	93632
253	91270
254	95654
255	96594
256	96110
257	96770
258	98426
259	95922
260	95228
261	100908
262	101232
263	105250
264	99378
265	93470
266	97392
267	96372
268	101644
269	95904
270	93476
271	100156
272	95084
273	105318
274	103254
275	100054
276	100534
277	99938
278	101106
279	101780
280	98700
281	97064
282	97512
283	104356
284	102412
285	103122
286	94594
287	100338
288	94814
289	99094
290	99268
291	91306
292	100928
293	96586
294	102442
295	99878
296	96724
297	97622
298	94758
299	95358
300	98290
301	104894
302	93470
303	98086
304	94472
305	100100
306	96518
307	99808
308	94144
309	102500
310	94276
311	102950
312	100132
313	97732
314	101312
315	103600
316	99264
317	98104
318	92728
319	100386
320	99900
321	100154
322	92140
323	93264
324	99562
325	94936
326	95024
327	97682
328	96624
329	95304
330	97882
331	97754
332	92966
333	99430
334	97290
335	89032
336	98460
337	100170
338	93526
339	97818
340	98900
341	93396
342	95750
343	97038
344	103188
345	99872
346	98346
347	97674
348	98918
349	91050
350	101636
351	100606
352	95880
353	94836
354	104316
355	98774
356	99402
357	96694
358	99830
359	100252
360	98526
361	94854
362	96128
363	99044
364	100798
365	97988
366	97258
367	96310
368	92978
369	101026
370	104544
371	99698
372	92948
373	97616
374	101790
375	103334
376	93842
377	92114
378	90362
379	101644
380	97536
381	98124
382	97884
383	95594
384	105174
385	98416
386	94978
387	93144
388	99554
389	97320
390	91052
391	102608
392	96028
393	93098
394	101396
395	106748
396	92266
397	93702
398	99526
399	99592
400	99162
401	96444
402	102458
403	99318
404	107090
405	99108
406	102550
407	96620
408	95026
409	94592
410	101324
411	101398
412	92184
413	100164
414	95318
415	93622
416	100298
417	101498
418	98230
419	98364
420	99678
421	105684
422	96836
423	96942
424	96024
425	96856
426	92466
427	98076
428	97904
429	100922
430	97022
431	97954
432	99356
433	98050
434	103914
435	96322
436	98180
437	99204
438	104024
439	97220
440	100212
441	100592
442	105592
443	93556
444	101110
445	99616
446	100642
447	93896
448	96956
449	100906
450	101036
451	94044
452	102132
453	95474
454	98514
455	96078
456	97896
457	93624
458	101284
459	100046
460	97042
461	99768
462	99746
463	95116
464	91620
465	96276
466	99578
467	99034
468	96776
469	102010
470	103778
471	94366
472	91226
473	98762
474	100100
475	97022
476	102746
477	101322
478	97296
479	96930
480	100630
481	95248
482	101092
483	105502
484	104516
485	96304
486	99870
487	98784
488	98844
489	97832
490	104578
491	103452
492	95268
493	93780
494	103430
495	95706
496	100280
497	93948
498	91740
499	95832
500	98332
501	100520
502	92820
503	88900
504	98588
505	95204
506	96926
507	98200
508	101466
509	102232
510	98358
511	100226
512	97012
513	100180
514	98972
515	93194
516	94994
517	101650
518	99788
519	95026
520	101636
521	94384
522	99540
523	100474
524	98776
525	99936
526	95198
527	99450
528	97390
529	100436
530	100608
531	100690
532	99252
533	99030
534	97084
535	102878
536	100454
537	98172
538	101548
539	92436
540	95490
541	97028
542	98172
543	98798
544	96086
545	99686
546	101236
547	98830
548	108166
549	99456
550	91432
551	99664
552	107058
553	97546
554	93654
555	103016
556	100456
557	98058
558	96968
559	98668
560	95850
561	96950
562	98670
563	89690
564	99110
565	102172
566	100506
567	95544
568	95856
569	95360
570	92668
571	96236
572	101004
573	99946
574	99518
575	100046
576	101054
577	98430
578	96764
579	103470
580	101324
581	101778
582	101480
583	97534
584	97278
585	92176
586	103186
587	98824
588	94476
589	97522
590	98714
591	99394
592	100782
593	99982
594	106882
595	92476
596	97684
597	101014
598	94274
599	105736
600	96662
601	97234
